Date,High,Low,Close
2015-03-02,31.893896541621874,30.61872821915642,31.237199783325195
2015-03-03,32.22715066077967,31.00196822508167,31.286211013793945
2015-03-04,31.619454879849425,30.95295829655253,31.01176643371582
2015-03-05,32.138940012301575,30.78633951499371,31.707674026489258
2015-03-06,33.07987609588033,31.335218253959876,31.521446228027344
2015-03-09,31.247000893172704,28.561405612455527,30.041423797607422
2015-03-10,30.551099910214667,29.17889817408088,30.266857147216797
2015-03-11,31.256807332364257,29.953215229416976,30.864749908447266
2015-03-12,31.345014385494242,30.87454556836504,31.237199783325195
2015-03-13,31.34501679187431,30.639313512003145,30.776533126831055
2015-03-16,31.462632202390626,30.825540616987876,31.31561279296875
2015-03-17,32.805438966571074,31.237207327896133,32.02132034301758
2015-03-18,33.96199726887016,31.982105580309945,33.54053497314453
2015-03-19,35.15190297438205,33.72677418877492,34.41287612915039
2015-03-20,35.02055793059543,33.03086605373529,33.0994758605957
2015-03-23,33.419003412246774,31.903698796112053,32.53099060058594
2015-03-24,32.403572973869416,30.933354605851356,30.992164611816406
2015-03-25,31.262684299145143,29.698373248417663,29.86499786376953
2015-03-26,31.570450188506438,28.933863101715556,31.197996139526367
2015-03-27,31.419506886487124,30.737327259839393,31.207796096801758
2015-03-30,31.835088884069698,31.374419830880573,31.45283317565918
2015-03-31,31.746877110264734,31.129386949310327,31.423431396484375
2015-04-01,31.482233734336443,30.462884638827646,31.031368255615234
2015-04-02,31.482240316618118,30.678522125133895,30.87455177307129
2015-04-06,31.683169213094672,30.707924689891257,31.335216522216797
2015-04-07,32.09972777844578,31.325412836975534,31.717472076416016
2015-04-08,32.227151817740854,31.4234336365627,31.639062881469727
2015-04-09,31.643962538835765,30.5609034003746,31.335216522216797
2015-04-10,31.616516685294265,30.923553902819794,31.13918685913086
2015-04-13,31.325412877005565,30.776532558355296,30.845142364501953
2015-04-14,31.060777566282493,29.492546101553167,29.88460350036621
2015-04-15,30.600106818041667,29.914006874906065,30.48249053955078
