Date,High,Low,Close
2015-02-27,42.92491249713832,42.1557799837873,42.201560974121094
2015-03-02,43.5933311378048,42.20156717150694,43.318641662597656
2015-03-03,43.346096450408986,42.43046281477962,42.613590240478516
2015-03-04,42.56781296836081,41.990962749621886,42.32974624633789
2015-03-05,42.87911586871052,42.10998363586347,42.54032897949219
2015-03-06,42.60444237476582,41.816996696553396,41.91771697998047
2015-03-09,42.998162298898094,41.64302469753442,42.38468933105469
2015-03-10,42.37553683680878,41.826157880180084,41.8444709777832
2015-03-11,42.65021407007186,41.87192342702632,42.128299713134766
2015-03-12,42.91575066924407,42.24733848539048,42.888282775878906
2015-03-13,42.90659097100091,42.137458608789515,42.53118133544922
2015-03-16,43.0622528503437,42.622749082698924,43.01647186279297
2015-03-17,43.34608824101481,42.49454884172488,43.172119140625
2015-03-18,43.73067852066992,42.732637315990665,43.50177001953125
2015-03-19,43.71235520025355,43.12634668718141,43.410194396972656
2015-03-20,43.87716172615082,43.12634243149331,43.34609603881836
2015-03-23,43.675716846270845,43.07139890092294,43.172119140625
2015-03-24,43.593328516297504,42.81503764166965,43.053104400634766
2015-03-25,43.38274073197075,42.32060541126745,42.36638641357422
2015-03-26,42.4762478456864,41.83530354109517,42.219871520996094
2015-03-27,42.60444286664905,42.11915803311507,42.32059860229492
2015-03-30,42.99815877996937,42.50371573142062,42.96153259277344
2015-03-31,42.97069440268593,42.38468933105469,42.38468933105469
2015-04-01,42.63192111696669,42.082538610685724,42.36638641357422
2015-04-02,42.72346275058226,42.302272141601584,42.576961517333984
2015-04-06,42.73261868275889,42.12830064297573,42.42130661010742
2015-04-07,42.98359032324147,42.49743475123146,42.52495193481445
2015-04-08,42.7542832778874,42.304815989891765,42.38737106323242
2015-04-09,42.8735341599524,42.34151175037653,42.699249267578125
2015-04-10,43.37802771848815,42.46992200018646,43.26795196533203
2015-04-13,43.51562300620111,42.781802048930345,42.800148010253906
2015-04-14,43.10284544025979,42.21308567862119,43.02029037475586
2015-04-15,43.313828308093164,43.02947113081903,43.11202621459961
2015-04-16,43.267957560933084,42.78180183525699,43.240440368652344
2015-04-17,43.13954491091598,42.616697195153286,42.90105438232422
2015-04-20,43.23128251852113,42.84602421167429,43.14872741699219
2015-04-21,43.64403749761689,43.203741497138,43.60734558105469
2015-04-22,43.589001243345095,43.047807700900044,43.13953399658203
2015-04-23,43.20374965992807,42.717593920594226,43.15788650512695
2015-04-24,44.020130675601806,42.86435954102212,43.946746826171875
2015-04-27,44.020126425129256,42.87353013200803,42.956085205078125
2015-04-28,42.94691472606072,41.86452743828993,41.94708251953125
2015-04-29,42.13970030648039,41.369187556249884,41.47926330566406
2015-04-30,41.69024690410852,40.64455151957224,40.74544906616211
2015-05-01,41.19491740493961,40.71793285849367,40.919734954833984
2015-05-04,41.79115815986251,41.01147029731829,41.64439392089844
2015-05-05,43.51561665529251,41.396709169114104,41.90121078491211
2015-05-06,42.13970018487678,41.45174249912529,41.54347229003906
2015-05-07,41.965422880864985,41.30498231908256,41.791141510009766
2015-05-08,42.277304931773514,41.80032038317828,42.103023529052734
2015-05-11,42.51579229532786,41.89204358578357,42.27730178833008
2015-05-12,42.066315147336745,41.5893307853237,41.809478759765625
2015-05-13,42.19474239044389,41.66272004593654,41.84617614746094
2015-05-14,42.48826433280005,41.71775162213752,42.45157241821289
2015-05-15,43.029469338970294,42.58917674352026,42.64421463012695
2015-05-18,42.901056553089454,42.48828109893412,42.86436462402344
2015-05-19,43.7449362247003,42.8735259267088,43.5247917175293
2015-05-20,43.85500984437086,43.1028430663756,43.36885070800781
2015-05-21,43.928395525109885,43.157882695410215,43.84584045410156
2015-05-22,43.88253058406003,43.570656272878274,43.689903259277344
2015-05-26,44.0751552473021,43.57982487137161,43.983428955078125
2015-05-27,45.386869304375715,43.72659653698864,45.359352111816406
2015-05-28,45.451074526685886,44.39620807903232,45.0474739074707
2015-05-29,45.82715535285951,45.06581730771935,45.65287399291992
2015-06-01,46.20324963436412,45.28597247307522,45.66205596923828
2015-06-02,45.836329362176905,44.85484332592938,45.47859191894531
2015-06-03,45.77210636195457,45.258430176838154,45.45105743408203
2015-06-04,45.487774565299596,44.80898792637105,44.854854583740234
2015-06-05,45.10250605469331,44.40537711072362,44.95574188232422
2015-06-08,45.14836922425672,44.70807674106099,44.76311111450195
2015-06-09,45.28596101070564,44.506277020610455,45.166717529296875
2015-06-10,45.772125312447656,44.94657458370551,45.57949447631836
2015-06-11,45.9005449378695,45.4969407918857,45.744606018066406
2015-06-12,45.735417961408984,44.95573064750247,45.01994323730469
2015-06-15,45.26761709345972,44.68056039221492,45.194236755371094
2015-06-16,45.616196764272416,44.854858473972214,45.59785079956055
2015-06-17,46.20324677012594,45.59784402117087,46.01979064941406
2015-06-18,46.41421699682585,46.01061635741435,46.32249069213867
2015-06-19,46.432570073722054,46.04731533603172,46.084007263183594
2015-06-22,46.50595502281621,45.92806940354202,46.0656623840332
2015-06-23,46.64354573812137,46.08400956718738,46.29498291015625
2015-06-24,46.139044511588274,45.59785079956055,45.59785079956055
2015-06-25,50.798805236816406,45.46942418779053,50.798805236816406
2015-06-26,49.532958490804674,44.26778691901495,44.59800720214844
2015-06-29,44.662223203194536,43.14871800417959,43.17623519897461
2015-06-30,44.58883949167035,43.3046501779139,44.231101989746094
2015-07-01,44.9832762429743,43.87337163338149,44.423736572265625
2015-07-02,44.634697581015644,43.928393888510534,44.31365203857422
2015-07-06,44.396209716796875,43.81832420729137,44.396209716796875
2015-07-07,44.74479041878749,43.20376410801002,43.91924285888672
2015-07-08,43.506442572416034,42.61668288166839,42.63502883911133
2015-07-09,43.451419005062114,42.70842672925178,42.71759796142578
2015-07-10,43.28630212556313,42.94691060155841,43.0753288269043
2015-07-13,43.515636257793254,42.96527124702395,43.14872741699219
2015-07-14,43.62569968768907,42.45158263233484,43.53396987915039
2015-07-15,43.68991332836422,43.121198953934986,43.212928771972656
2015-07-16,44.23110277091473,43.46976110023752,44.029300689697266
2015-07-17,44.30447895989579,43.77246011272422,43.84584045410156
2015-07-20,44.97408580194811,44.04763766196491,44.92822265625
2015-07-21,45.63453764617797,44.88237067244309,45.0566520690918
2015-07-22,45.91887880218715,44.96491007098086,45.88218688964844
2015-07-23,46.22158774697765,45.41438300238545,45.72625732421875
2015-07-24,46.13903790399858,45.24928148727263,45.39604568481445
2015-07-27,45.46941495349401,44.73559414461104,45.38685989379883
2015-07-28,45.46942732101737,44.18523793182698,44.80898666381836
2015-07-29,45.09333872100075,43.91005051077229,44.396209716796875
2015-07-30,44.6897333012559,43.992600872570904,44.53379440307617
2015-07-31,45.35934392390641,44.70807815724559,44.92822265625
2015-08-03,45.39603708318688,44.02012167976494,44.46958541870117
2015-08-04,45.86385676916294,44.28613897658067,44.80898666381836
2015-08-05,45.056654121703325,44.50628921311463,44.588844299316406
2015-08-06,46.093169637410966,44.001779179555825,44.2861328125
2015-08-07,44.46041621499515,43.51561854884729,44.31365203857422
2015-08-10,45.029129997181066,44.2861343356931,44.38703536987305
2015-08-11,44.601131999882426,43.95793410455866,44.297908782958984
2015-08-12,44.17845570508671,43.075831359566216,43.9763069152832
2015-08-13,44.45411690133498,43.73740905240497,43.79254150390625
2015-08-14,43.783340420873415,43.1309522227895,43.61794662475586
2015-08-17,44.75732630161778,43.42498882462605,44.738948822021484
2015-08-18,44.82165623605539,43.820106146692176,43.85686111450195
2015-08-19,44.2703457187273,43.38824752258635,44.022254943847656
2015-08-20,43.810909830717435,42.5245142724001,42.61640167236328
2015-08-21,42.56126053887723,41.357562133819684,41.36675262451172
2015-08-24,41.32082369939724,34.66832592713702,39.99767303466797
2015-08-25,41.20137599821022,39.10639190673828,39.10639190673828
2015-08-26,40.73276974491138,38.58265281548575,40.65925979614258
2015-08-27,42.4050599309592,40.53059929776421,42.13859176635742
2015-08-28,42.386686996017,41.40351463312503,42.065086364746094
2015-08-31,42.184554961256815,41.13706275763542,41.228946685791016
2015-09-01,41.24731570854832,40.22738819163216,40.41115951538086
2015-09-02,41.49541128107579,40.33765776597073,41.458656311035156
2015-09-03,41.91808461443975,40.72357608104028,40.916534423828125
2015-09-04,41.100292135729894,39.997667891941575,40.438716888427734
2015-09-08,41.29324876848497,40.264134484372185,41.24730682373047
2015-09-09,41.58728983264012,40.291707099699366,40.38359451293945
2015-09-10,41.28407838190732,40.24577318825402,40.7419548034668
2015-09-11,41.46784437964121,40.53980071872712,41.348392486572266
2015-09-14,41.34839165093437,40.60411933936477,40.86140060424805
2015-09-15,41.46784957013446,40.87059353517842,41.40353012084961
2015-09-16,41.21055775921889,40.15387885817129,40.89814758300781
2015-09-17,42.846123516055016,41.11867860656176,42.276432037353516
2015-09-18,41.99159286118376,41.2565109861054,41.458656311035156
