Date,High,Low,Close
2017-05-12,19.714684892738887,18.761346765927485,19.529571533203125
2017-05-15,20.64025491666841,19.446267953350127,20.38109588623047
2017-05-16,20.742071754591414,20.408865215436926,20.45514488220215
2017-05-17,20.834629322733083,20.057148574965126,20.45514488220215
2017-05-18,21.871268414547053,20.344074769923786,20.82537269592285
2017-05-19,21.74168836008731,20.658768935314136,21.02899742126465
2017-05-22,21.371463115168517,20.843887222007346,21.18634796142578
2017-05-23,21.852761371050498,20.964211093714013,21.704669952392578
2017-05-24,21.8370241994928,21.29741546450908,21.612110137939453
2017-05-25,22.047130084857866,20.64951581530115,20.834630966186523
2017-05-26,21.510292962454315,20.691161534632815,21.3159236907959
2017-05-30,21.55657507233402,20.908673895699234,21.241880416870117
2017-05-31,21.45476263497749,20.98272062848965,21.223369598388672
2017-06-01,21.690782755527028,21.112300164054982,21.223369598388672
2017-06-02,21.380718717005465,20.91793260523214,20.964210510253906
2017-06-05,21.20485477004855,20.28853868498697,20.945693969726562
2017-06-06,21.019742946671073,20.20524022107443,20.631004333496094
2017-06-07,21.09378744452844,19.96458843628955,20.14044761657715
2017-06-08,20.297794140799454,20.001611384745058,20.038633346557617
2017-06-09,21.121553120289388,20.066401587092034,20.81611442565918
2017-06-12,21.824987582139023,20.260770415516628,21.3159236907959
2017-06-13,22.435870765639063,21.10304625286566,21.74169158935547
2017-06-14,21.945316512455605,20.871652877330032,21.519554138183594
2017-06-15,22.72279401426365,21.075276830371205,21.278902053833008
2017-06-16,22.21373228815094,21.288160109477985,22.139686584472656
2017-06-19,22.408101598285622,21.78796993334802,22.139686584472656
2017-06-20,21.954569306687322,20.556955241014244,20.93644142150879
2017-06-21,21.052141669820895,19.094554801317063,19.1778564453125
2017-06-22,19.501802013511078,18.42813862064966,19.49254608154297
2017-06-23,19.534199233878446,18.733579559262193,18.946460723876953
2017-06-26,19.483291850235066,18.585487555623022,18.974227905273438
2017-06-27,20.020125814194106,18.900184304897085,19.705432891845703
2017-06-28,20.029382815370713,19.56659669290548,19.686922073364258
2017-06-29,19.936822108084286,19.47403609924729,19.83500862121582
2017-06-30,20.121937212998,19.659151163668547,20.00161361694336
2017-07-03,20.732816169035104,19.797988069361036,20.677282333374023
2017-07-05,20.742075510405538,20.140453856630888,20.195987701416016
2017-07-06,20.001613793538176,19.339829595923053,19.40924644470215
2017-07-07,19.640642475909388,19.04827680184575,19.13157844543457
2017-07-10,19.881290434815547,19.020508006244704,19.751710891723633
2017-07-11,20.177472110395467,19.45552696515668,20.112682342529297
2017-07-12,20.67728314411678,20.112683535693673,20.482912063598633
2017-07-13,20.603236475888387,20.233007965281658,20.418121337890625
2017-07-14,20.631005143326654,20.353332424659417,20.436634063720703
2017-07-17,21.399228467455057,20.291318159448277,21.260391235351562
2017-07-18,21.482529444189336,21.112300925374367,21.325183868408203
2017-07-19,21.676895141601562,21.28815485195041,21.676895141601562
2017-07-20,21.86201366704655,21.288158191208183,21.797222137451172
2017-07-21,21.926804106285,21.121555581839026,21.297414779663086
2017-07-24,21.426993893719004,21.01974167290518,21.41773796081543
2017-07-25,21.806481699351796,21.278905799709335,21.704669952392578
2017-07-26,21.843502211781487,20.9549520656287,21.12155532836914
2017-07-27,21.51955137073751,21.052138236015093,21.501039505004883
2017-07-28,21.491781639252153,21.177087011654606,21.371458053588867
2017-07-31,21.501043626259232,21.204860779320494,21.25113868713379
2017-08-01,21.28815875583225,20.723559197818396,20.82537269592285
2017-08-02,21.40848287778177,20.82537320481792,21.306671142578125
2017-08-03,22.210952854055463,21.251134004538503,21.528806686401367
2017-08-04,22.287774608986332,21.55657361681872,22.278518676757812
